dealer_id,employee_id,employee_name,employee_role,hire_date,employee_email,employee_phone,vin,vehicle_brand,vehicle_model,vehicle_year,vehicle_price_usd,sale_date,customer_state,sales_status
D009,E1017,Thomas Allen,Sales Associate,2020-06-30,thomas.allen@sunsetautos.com,555-412-7788,S449HHEWRRC4TBBX8,Chrysler,Pacifica,2018,25044,2025-05-12,GA,Pending
D012,E1024,Donna Nelson,General Manager,2019-02-10,donna.nelson@sunsetautos.com,555-654-2200,U1S6LH3M22BPKNX9,Tesla,Model 3,2021,38874.52,2025-03-11,PA,Sold
D007,1014,Barbara Lee,Sales Associate,2024-02-29,barbara.lee@sunsetautos.com,555-901-1002,ZEKT5UFEE7P26AP4K,Jeep,Cherokee,2018,24983.47,2023-09-28,co,soldd
D008,E1016,Jennifer Hall,Internet Sales,2021-13-01,jennifer.hall@sunsetautos.com,555-700-8899,KLTJ96RLHC7NFL5R4,Hyundai,Kona,2019,20057.70,2025-04-12,California,in transit
D001,E1002,SarahJohnson,Sales associate,03/22/2021,sarah.johnson@sunseatutos,555-310-8899,P2XELXZYFBB0FC9HW,Tota,Corola,2019,18627.20,2025-09-05,ZZ,Delivered
D001,e1001,John Miller,Sale Associate,2022-03-14,john.miller@sunsetautos.com,555-213-7788,KUN6YPH4KBH32RH44,Tota,Tacoma,2017,0,2025-06-22,OH,Delivered
D004,E1007,Chris Taylor,Sales associate,2023/01/10,chris.taylor@sunsetautos.com,555-870-1234,VYBGYG83WK3LAJVGH,Honda,CR-V,2016,21498.81,20/01/2023,CA,Delivered
D010,E1020,Nancy Wright,General Manager,2014-07-17,nancy.wrightsunsetautos.com,555-888-4321,DX9N65WSZUDW82MYN,Ford,Escape,2017,16261,02-04-2022,TX,Delivered
D004,E1008,Amanda Anderson,sale Consultant,2022-06-25,amanda.anderson@sunsetautos.com,555-300-4567,BSBTZ9A7H4EWJMR0Y,Hyundai,Kona,2021,23065,2025-09-12,MS,Sold 
D013,E1025,Edward Carter,Sales Associate,2021-01-04,edward.carter@sunsetautos.com,555-901-2211,RBWY63K5TXGF1AZ6C,Chevrolet,Equinox,2018,19029.58,30/05/2022,NV,Cancelled
D002,E100,Emily Davis,General Manger,2020-11-31,emily.davis@sunsetautos.com,555-999-1122,RA8U1GHS7J6GY2DRP,Hundai,Tucson,2016,$19959.24,2024-07-17,PA,delivered
D005,E1009,Robert Thomas,Sales Associate,2021-02-28,robert.thomas@sunsetautos.com,555-411-8890,DAA7S8VWUX6TWUHC5,Nissan,Leaf,2017,11065.36,2025-03-14,WA,Delivered
D004,E1007,Chris Taylor,Sales associate,2023/01/10,chris.taylor@sunsetautos.com,555-870-1234,9PYD6409X59R8Y3E1,Honda,Civic LX,2018,16620.10,2023-10-10,TX,Delivered
D003,E1005,David Wilson,Sales Associate,2019-05-18,david.wilson @sunsetautos.com,(555) 878-2211,A89P1LKNN9XVASN3Y,Acura,ILX,2022,27385.07,2024/09/02,FL,Sold
D015,E1030,Mary Campbell,Sales Associate,2022-12-12,mary.campbell@sunsetautos.com,555-678-9901,KTDNJJSU78EV4YCSZ,Ram,1500,2018,35026,06-02-2023,ca,delivered
D001,E1002,SarahJohnson,Sales associate,03/22/2021,sarah.johnson@sunseatutos,555-310-8899,LGSFK7A3XB52GKLKS,Honda,Accord,2021,28383,2024-05-10,WA,Sold 
D010,E1020,Nancy Wright,General Manager,2014-07-17,nancy.wrightsunsetautos.com,555-888-4321,A888WPRJ83NDT3CBM,Ram,1500,2018,31306.33,2025/05/13,TX,Sold
D015,E1030,Mary Campbell,Sales Associate,2022-12-12,mary.campbell@sunsetautos.com,555-678-9901,6C46BEYGMCDPPTWC6,Toyota,Corola,2017,16208.87,2024-03-04,PA,Sold
D002,E100,Emily Davis,General Manger,2020-11-31,emily.davis@sunsetautos.com,555-999-1122,RB7FLM3CDJK9R65UM,Honda,Accord,2016,22243.42,2022-04-18,CA,Pending
D006,E1012,Patricia Harris,Sales Mnager,2019-08-19,patricia.harris@sunsetautos.com,555-789-4561,L3DVT3309XJU83A3B,For,Explorer,2017,29087.65,2025-12-15,AZ,In Transit
D015,E1030,Mary Campbell,Sales Associate,2022-12-12,mary.campbell@sunsetautos.com,555-678-9901,U3X766D4FK996KWK2,Honda,Civic LX,2016,11717.81,26/02/2025,TX,Sold
D001,E1002,SarahJohnson,Sales associate,03/22/2021,sarah.johnson@sunseatutos,555-310-8899,129ANE21W70EK6NHM,Nisan,Leaf,2015,8500.00,2025-02-22,UT,Sold
D004,E1007,Chris Taylor,Sales associate,2023/01/10,chris.taylor@sunsetautos.com,555-870-1234,H7A928G0LC76GD7VD,Chrysler,Pacifica,2017,26130.36,2023-12-19,GA,soldd
D010,E1020,Nancy Wright,General Manager,2014-07-17,nancy.wrightsunsetautos.com,555-888-4321,7DG80BMA0DKZV7LRM,Nisan,Sentra,2021,16591.84,03-29-2025,SC,Sold
D009,E1018,Karen Young,Sales Consultant,2015-03-22,karen.young@sunsetautos.com,555-222-3344,LZK1TLDVF2VHZP5VC,Honda,Civic LX,2018,14570.02,11-03-2025,WA,SOLD
D015,E1029,Anthony Phillips,Internet Sales,2023-06-01,anthony.phillips@sunsetautos.com,555-789-1111,H1AXY8F6WC0W29FUU,Kia,Sorento,2022,30255.09,01-31-2022,PA,soldd
D004,E1007,Chris Taylor,Sales associate,2023/01/10,chris.taylor@sunsetautos.com,555-870-1234,SXK5GGHFD0ET349XR,Ford,Fusion,2020,19282,2022-05-19,TX,SOLD
D013,E1026,Susan Mitchell,Sales Manager,2020-07-20,susan.mitchell@sunsetautos.com,,TKZ8JAYYVL7GKEV7T,Chevrolet,Silverado,2019,36963.64,2024-06-13,ZZ,PENDING
D006,E1012,Patricia Harris,Sales Mnager,2019-08-19,patricia.harris@sunsetautos.com,555-789-4561,DUZKM4549667YVUY9,Ford,Explorer,2018,27984,2024-04-03,Washington,Delivered
D015,E1029,Anthony Phillips,Internet Sales,2023-06-01,anthony.phillips@sunsetautos.com,555-789-1111,6YEPT1SBHKUVV7S4Z,Ford,Explorer,2021,32624,2025-01-12,NC,sold
D002,E1003,Michaelbrown,Sales Asociate,2021-07-01,michael.brown@sunsetautos.com,5554441212,1CJJ5WSSDP5M8E3LV,Ram,1500,2022,0,05-07-2025,FL,sold
D010,E1019,Paul King,Sales Associate,2019-11-05,paul.king@sunsetautos.com,555-119-8877,XWZ9Y921RZ4XVFBLM,Honda,Civic,2022,26092.20,2022-03-22,OH,Sold
D001,e1001,John Miller,Sale Associate,2022-03-14,john.miller@sunsetautos.com,555-213-7788,V5CYKCSFRL6FLPLBP,Ram,1500,2019,34234.35,2025-07-10,IL,Returned
D007,1014,Barbara Lee,Sales Associate,2024-02-29,barbara.lee@sunsetautos.com,555-901-1002,SKA975RU5FA3MRRUZ,Toyota,Tacoma,2020,31499.23,2025/12/21,NY,Sold 
D006,E1011,Daniel White,Sales Associate,2020-04-03,daniel.white@sunsetautos.com,555-600-1234,7PDJ6RJLZ5BWLTCKY,Honda,Accord,2022,26260,2023/06/20,GA,DELIVERED
D009,E1018,Karen Young,Sales Consultant,2015-03-22,karen.young@sunsetautos.com,555-222-3344,3V26R2Y1AWU9T48RP,Toyta,Tacoma,2021,35834.53,2022-11-23,CA,Pending 
D008,E1016,Jennifer Hall,Internet Sales,2021-13-01,jennifer.hall@sunsetautos.com,555-700-8899,UL3uC83BXPDFJDRS9,Ram,1500,2016,32459.29,2023-12-16,NC,delivered
D003,E1005,David Wilson,Sales Associate,2019-05-18,david.wilson @sunsetautos.com,(555) 878-2211,PP6UNX26BJ58L96EX,Toyota,Corolla,2020,18325.93,2023-06-20,UT,Sold
D015,E1029,Anthony Phillips,Internet Sales,2023-06-01,anthony.phillips@sunsetautos.com,555-789-1111,1JF5HW90VERZLXJ0K,Toyota,Tacoma,2018,30707.07,2022/06/22,FL,Delivered
D012,E1024,Donna Nelson,General Manager,2019-02-10,donna.nelson@sunsetautos.com,555-654-2200,VXKDPCJ71T6NB9KWD,Ford,Fusion,2014,8500.00,2025-09-08,NY,Sold
D011,E1022,Betty Green,Sales Advisor,2022-04-21,betty.green@sunsetautos.com,555 778 9900,BTFMFC0LZ7XDBV7TF,Honda,CR-V,2015,23897,2025-04-05,MI,pending
D015,E1029,Anthony Phillips,Internet Sales,2023-06-01,anthony.phillips@sunsetautos.com,555-789-1111,NP4M643FM8SVJHHKB,Ford,F-150,2019,36456.22,2024-11-23,Virginia,SOLD
D001,E1002,SarahJohnson,Sales associate,03/22/2021,sarah.johnson@sunseatutos,555-310-8899,0LNHGC9KEPNX2PG5K,Nisan,Sentra,2015,13327.67,2024-11-13,PA,Sold
D011,E1021,Jason Scott,Sales Associate,2023-05-12,jason.scott@sunsetautos.com,555-555-5555,7VCXBHSPLBSUT04B,Hundai,Sonata,2022,22451.39,2025-06-13,IL,Pending
D005,E1009,Robert Thomas,Sales Associate,2021-02-28,robert.thomas@sunsetautos.com,555-411-8890,9EFDX5BN1PD426BAZ,Hyunday,Elantra,2022,20575,11-28-2023,CO,Delivered
D004,E1007,Chris Taylor,Sales associate,2023/01/10,chris.taylor@sunsetautos.com,555-870-1234,8EUD3NSMPWPB2Y8VV,Hyundai,Kona,2019,22297,2024-07-07,OR,PENDING
D005,E1009,Robert Thomas,Sales Associate,2021-02-28,robert.thomas@sunsetautos.com,555-411-8890,ZXHPH3BPWLS48P8N2,Hyundia,Tucson,2017,17694,2025-03-31,Utah,PENDING
D004,E1007,Chris Taylor,Sales associate,2023/01/10,chris.taylor@sunsetautos.com,555-870-1234,R8FJC2RG6YZL572CH,Honda,CR-V,2019,26230.49,2024-01-04,VA,SOLD
D001,E1002,SarahJohnson,Sales associate,03/22/2021,sarah.johnson@sunseatutos,555-310-8899,BN1EFL2BYYYU1ZTM2,Toyota,Corolla,2019,16638.62,20/07/2023,CA,sold
D004,E1007,Chris Taylor,Sales associate,2023/01/10,chris.taylor@sunsetautos.com,555-870-1234,ARAFFxJK8KR17UJG5,Ford,Fusion,2017,16293,2025-05-17,NY,Sold
D001,e1001,Johnmiller,Sale Associate,2022-03-14,johnmiller.@sunsetauto.com,555-213-7788,0CHEN3TBSUTUN76CA,Nissan,Leaf,2013,8500.00,2022-06-19,CA,Delivered 
D011,E1021,Jason Scott,Sales Associate,2023-05-12,jason.scott@sunsetautos.com,555-555-5555,7Z4J7YL9AAH3E5PUW,Honda,Accord,2020,26953,2024-04-25,CO,Cancelled 
D001,E1002,SarahJohnson,Sales associate,03/22/2021,sarah.johnson@sunseatutos,555-310-8899,CDF5A6GJVY52ESCUW,Toyota,Camry,2018,22586.32,2022-12-10,CA,In Transit
D014,E1028,Lisa Carter,Sales Associate,2022-08-08,lisa.carter@sunsetautos.com,555-220-6677,7Z28HPDJ3X1U67GFY,Honda,CR-V,2017,22009,09-03-2022,TX,Delivered
D015,E1030,Mary Campbell,Sales Associate,2022-12-12,mary.campbell@sunsetautos.com,555-678-9901,2TT1FG9SD60WMW8PY,Nissan,Sentra,2016,$14283.39,2023-07-24,NY,Sold
D014,E1027,Mark Roberts,Sale advisor,2024-03-15,mark.roberts@sunsetautos.com,555-300-7890,FBLL27D323BK40PP0,Hundai,Tucson,2016,17364,2024-05-27,fl,sold
D011,E1021,Jason Scott,Sales Associate,2023-05-12,jason.scott@sunsetautos.com,555-555-5555,S8D934RLC8C9SU9UK,Chrysler,Pacifica,2022,34590.66,2025-07-10,CA,Sold
D002,E100,Emily Davis,General Manger,2020-11-31,emily.davis@sunsetautos.com,555-999-1122,0UF9L9G5U87ZACNWY,Toyota,Corolla,2022,21110,14/01/2025,CA,Sold
D003,E1006,Jessica Moore,Sales Consultant,2018-09-09,jessica.moore@sunsetautos.com,555-120-33,C6TC1RYF49YKKU627,Honda,Civic LX,2017,12426,2022-09-07,MI,Delivered
D001,e1001,John Miller,Sale Associate,2022-03-14,john.miller@sunsetautos.com,555-213-7788,TJKZ2LR6JR8MMYPGC,Hyundai,Elantra,2018,18584,2023/06/25,WA,sold
D008,E1016,Jennifer Hall,Internet Sales,2021-13-01,jennifer.hall@sunsetautos.com,555-700-8899,NH9PU02FJ08AU6R5G,Nissan,Rogue Sport,2022,0,2025/09/12,TX,sold
D015,E1030,Mary Campbell,Sales Associate,2022-12-12,mary.campbell@sunsetautos.com,555-678-9901,08R6L4VBXPK5N40PT,Nisssan,Leaf,2017,8500,2022-12-07,OR,SOLD
D006,E1012,Patricia Harris,Sales Mnager,2019-08-19,patricia.harris@sunsetautos.com,555-789-4561,903Z0FBJYA2442C26,Ram,1500,2021,36012,06-03-2023,TX,Sold
D008,E1016,Jennifer Hall,Internet Sales,2021-13-01,jennifer.hall@sunsetautos.com,555-700-8899,GXZ2S5VP3RTYVANZX,Honda,CR-V,2016,$20861.26,2023-05-25,WA,sold
D001,e1001,Johnmiller,Sale Associate,2022-03-14,johnmiller.@sunsetauto.com,555-213-7788,RLZ16PMLPV95UPE42,Chevrole,Malibu,2015,15744.52,2024-01-01,TX,delivred
D015,E1030,Mary Campbell,Sales Associate,2022-12-12,mary.campbell@sunsetautos.com,555-678-9901,N79Z0UF74DBN8G3V0,Ford,Mustang,2018,27825.24,2024/01/12,AZ,Delivered
D006,E1011,Daniel White,Sales Associate,2020-04-03,daniel.white@sunsetautos.com,555-600-1234,XJ9BY14ZFN5W55F9S,BMW,X3,2018,35311.18,2023-10-12,AZ,In Progress
D010,E1019,Paul King,Sales Associate,2019-11-05,paul.king@sunsetautos.com,555-119-8877,U2LTRWRzT2YMHMGZ1,Chevrolet,Equinox,2017,20453.25,2024-01-17,NC,Delivered
D006,E1011,Daniel White,Sales Associate,2020-04-03,daniel.white@sunsetautos.com,555-600-1234,HF4FMMHYCs2XZ39EC,Honda,Civic LX,2013,9098,2022-07-08,TX,Sold
D006,E1011,Daniel White,Sales Associate,2020-04-03,daniel.white@sunsetautos.com,555-600-1234,7NAGBEMVZ6GF0D1FV,Hyunday,Tucson,2016,16133.77,2025-02-13,TX,sold
D005,E1009,Robert Thomas,Sales Associate,2021-02-28,robert.thomas@sunsetautos.com,555-411-8890,7AAWKPL0B8G4FKRP,Ford,F-150,2022,41210.56,14/08/2023,NV,Delivered
D012,E1024,Donna Nelson,General Manager,2019-02-10,donna.nelson@sunsetautos.com,555-654-2200,5TA12GEM3JCRD10E4,Honda,Civic,2018,18827,2025-03-04,Georgia,Sold
D008,E1016,Jennifer Hall,Internet Sales,2021-13-01,jennifer.hall@sunsetautos.com,555-700-8899,98JD4KRHVY49GB1G2,Tesla,Model 3,2019,-33277.74,2022-04-01,Florida,delivered
D001,e1001,John Miller,Sale Associate,2022-03-14,john.miller@sunsetautos.com,555-213-7788,T3CE8GTCSU4XTUZB2,Honda,Civic LX,2013,8500.00,2025-11-02,ga,Sold
D004,E1007,Chris Taylor,Sales associate,2023/01/10,chris.taylor@sunsetautos.com,555-870-1234,BVZ654MXNV621FZNC,Toyota,Camry,2020,25415,2025-12-16,FL,delivred
D007,E1013,Kevin Martin,Sales consultant,2016-01-11,kevin.martin@sunsetautos.com,555-321-9090,1FH11J24ANWJU237C,Honda,Civic LX,2018,16772,2023/03/16,MI,Sold 
D002,E100,Emily Davis,General Manger,2020-11-31,emily.davis@sunsetautos.com,555-999-1122,1CAXW1E5MG0DYKA0R,Tesla,Model Y,2020,43453,2025-03-04,TX,soldd
D005,E1009,Robert Thomas,Sales Associate,2021-02-28,robert.thomas@sunsetautos.com,555-411-8890,UTRGuEUB89RTN67KW,BMW,328i,2015,$19764.41,2022-02-17,North Carolina,In Progress
D015,E1030,Mary Campbell,Sales Associate,2022-12-12,mary.campbell@sunsetautos.com,555-678-9901,3Z64PY0975VZJ3PW9,Chrysler,300,2015,18031.80,25/03/2024,CA,sold
D004,E1008,Amanda Anderson,sale Consultant,2022-06-25,amanda.anderson@sunsetautos.com,555-300-4567,YCSTY0RM97LAT5274,Hyundai,Kona,2020,25738.25,2023-01-05,AZ,Delivered 
D010,E1020,Nancy Wright,General Manager,2014-07-17,nancy.wrightsunsetautos.com,555-888-4321,10NG0J2JGC7VFTTRA,Chrysler,200,2013,$8500.00,2022-10-03,CO,sold
D012,E1024,Donna Nelson,General Manager,2019-02-10,donna.nelson@sunsetautos.com,555-654-2200,H0RRSU5L46BFBCPWR,Nissan,Sentra,2020,18258.03,2024/07/24,MI,Sold
D011,E1021,Jason Scott,Sales Associate,2023-05-12,jason.scott@sunsetautos.com,555-555-5555,K8TP64R9J8VCPPHLL,Nissan,Altima,2022,28240.31,2025-05-18,CA,delivered
D006,E1012,Patricia Harris,Sales Mnager,2019-08-19,patricia.harris@sunsetautos.com,555-789-4561,R213Z2AA51JLKHMJH,Hyundai,Elantra,2018,15829.59,2025-11-17,TX,sold
D008,E1016,Jennifer Hall,Internet Sales,2021-13-01,jennifer.hall@sunsetautos.com,555-700-8899,04LC222CUZRGMNTTP,Honda,Civic LX,2015,8954.11,09-19-2024,OH,delivered
D008,E1015,Steven Perez,Internet Sales,2022-10-05,steven.perez@sunsetautos.com,555-812-0000,BWR1TGF3YZ00TLES8,Hnda,Civic LX,2018,13333,02-25-2023,GA,Sold
D005,E1009,Robert Thomas,Sales Associate,2021-02-28,robert.thomas@sunsetautos.com,555-411-8890,PWF8TEZRBWM48JNNA,Chevrolet,Equinox,2019,22025,05-12-2024,Nevada,sold
D003,E1005,David Wilson,Sales Associate,2019-05-18,david.wilson @sunsetautos.com,(555) 878-2211,AFA2G1T6BWFY7RB16,Ford,Fusion,2013,13436.28,2024-06-08,CA,sold
D010,E1020,Nancy Wright,General Manager,2014-07-17,nancy.wrightsunsetautos.com,555-888-4321,5LU07G005NL86AHHY,Ford,Escape,2018,17541,2024-11-15,NV,Delivered
D011,E1022,Betty Green,Sales Advisor,2022-04-21,betty.green@sunsetautos.com,555 778 9900,ECY7NZ917VPN3UU8D,Chrysler,Pacifica,2021,31699.80,2023-07-27,PA,Sold
D014,E1028,Lisa Carter,Sales Associate,2022-08-08,lisa.carter@sunsetautos.com,555-220-6677,FZZSU5TXCJTB0S58L,Nissan,Sentra,2020,19711.17,09-22-2022,MI,cancellled
D014,E1028,Lisa Carter,Sales Associate,2022-08-08,lisa.carter@sunsetautos.com,555-220-6677,7A0RPN02NMHS31WCU,Nissan,Sentra,2020,18844.90,2022-03-07,UT,PENDING
D005,E1009,Robert Thomas,Sales Associate,2021-02-28,robert.thomas@sunsetautos.com,555-411-8890,R54PNV26U4U24CSPJ,Hundai,Tucson,2017,18193.78,2023-10-20,il,Sold
D012,E1024,Donna Nelson,General Manager,2019-02-10,donna.nelson@sunsetautos.com,555-654-2200,XH2WT677NNSB4FTTP,Hyunday,Elantra,2016,12686.35,2024/09/09,GA,Delivered
D014,E1028,Lisa Carter,Sales Associate,2022-08-08,lisa.carter@sunsetautos.com,555-220-6677,7D7FHLMS2GPHJN86T,Ford,Fusion,2015,13395.37,16/07/2024,WA,Sold
D015,E1029,Anthony Phillips,Internet Sales,2023-06-01,anthony.phillips@sunsetautos.com,555-789-1111,HB4UC8C6PW5U9NART,onda,Civic LX,2020,13188.27,14/06/2025,NY,Delivered 
D010,E1020,Nancy Wright,General Manager,2014-07-17,nancy.wrightsunsetautos.com,555-888-4321,S1TSF48X9UTUCXPBN,Chrysle,200,2017,9181.95,01-21-2025,GA,Pending
D013,E1026,Susan Mitchell,Sales Manager,2020-07-20,susan.mitchell@sunsetautos.com,,21NRBLSZ2ZTASB5HZ,Ford,Explorer,2020,31191.22,2025/01/06,CA,sold
D001,E1002,SarahJohnson,Sales associate,03/22/2021,sarah.johnson@sunseatutos,555-310-8899,JC1JDWHCSDZWV5PZ5,Chrysler,300,2019,20256,2024-06-07,TX,Delivered
D004,E1007,Chris Taylor,Sales associate,2023/01/10,chris.taylor@sunsetautos.com,555-870-1234,9J4UJZG9YM0063FYY,Hyundai,Elantra,2018,16214.70,2023-12-04,CO,Sold
D010,E1019,Paul King,Sales Associate,2019-11-05,paul.king@sunsetautos.com,555-119-8877,HXB9JTV3VCSYB530Z,Chrysler,200,2017,8500.00,2024-10-30,FL,Delivered
D001,E1002,SarahJohnson,Sales associate,03/22/2021,sarah.johnson@sunseatutos,555-310-8899,0M0VHJP95KVS77CB,Foord,Escape,2022,25785.93,2023-05-12,WA,Delivered
D009,E1017,Thomas Allen,Sales Associate,2020-06-30,thomas.allen@sunsetautos.com,555-412-7788,8HKY0RYBL545TB1WH,Hyundai,Tucson,2018,21058,2025-12-16,NC,pendng
D013,E1025,Edward Carter,Sales Associate,2021-01-04,edward.carter@sunsetautos.com,555-901-2211,0YSVZZY04MH4PP073,BMW,X3,2016,32952.62,2022-10-20,California,Sold
D012,E1023,George Baker,Sales Associate,2018-09-31,george.baker@sunsetautos.com,555-431-7781,XLF6RR21CSE3C9ZBF,Ford,Explorer,2019,31423,2025-07-20,fl,Sold
D002,E100,Emily Davis,General Manger,2020-11-31,emily.davis@sunsetautos.com,555-999-1122,CMAS5LEPWV5G3542S,For,Fusion,2013,9444.63,2023/11/05,NY,Delivered 
D010,E1020,Nancy Wright,General Manager,2014-07-17,nancy.wrightsunsetautos.com,555-888-4321,NL843S5XF75WULW15,Honda,Accord,2021,28999,12-13-2023,CO,Sold
D010,E1019,Paul King,Sales Associate,2019-11-05,paul.king@sunsetautos.com,555-119-8877,1A1U113EHMJKSJU18,Toyota,Corolla,2020,17724.75,2025-03-07,CA,Sold
D001,e1001,Johnmiller,Sale Associate,2022-03-14,johnmiller.@sunsetauto.com,555-213-7788,DTYX1X520691ADZYE,Toyota,Corolla,2018,19799.50,2022-05-24,FL,Delivered
D015,E1030,Mary Campbell,Sales Associate,2022-12-12,mary.campbell@sunsetautos.com,555-678-9901,MCDVKF945T6G0JDS,onda,Civic LX,2016,14780,2024-08-17,IL,pending
D005,E1009,Robert Thomas,Sales Associate,2021-02-28,robert.thomas@sunsetautos.com,555-411-8890,MM9743PM8DUJPPGA2,Toyota,Corolla,2018,$14797.97,2024-02-27,Texas,sold
D009,E1018,Karen Young,Sales Consultant,2015-03-22,karen.young@sunsetautos.com,555-222-3344,BYJ7BMZ4GHVPX9NCW,Chevrolet,Tahoe,2022,44873.28,06-24-2022,NY,delivered
D001,e1001,John Miller,Sale Associate,2022-03-14,john.miller@sunsetautos.com,555-213-7788,HV5SKCVSFJ5VSFM34,For,Explorer,2022,35814,2023-01-08,South Carolina,pendng
D005,E1009,Robert Thomas,Sales Associate,2021-02-28,robert.thomas@sunsetautos.com,555-411-8890,27DK6XHAAZ48C4AX6,Chev,Equinox,2022,25844.06,2025/12/03,Ohio,delivred
D014,E1028,Lisa Carter,Sales Associate,2022-08-08,lisa.carter@sunsetautos.com,555-220-6677,0UVXF3Y7D5VNKGRCK,Nissan,Rogue Sport,2018,19377.82,2023-04-24,TX,Delivered
D005,E1009,Robert Thomas,Sales Associate,2021-02-28,robert.thomas@sunsetautos.com,555-411-8890,CXGDRNV20SR3NSAX7,Ford,F-150,2019,$39085.25,2023/04/15,Virginia,Delivered
D008,E1016,Jennifer Hall,Internet Sales,2021-13-01,jennifer.hall@sunsetautos.com,555-700-8899,U5DHMYLRP7F501G61,Honda,Civic LX,2017,$13950.85,2023-05-04,WA,Pending
D012,E1024,Donna Nelson,General Manager,2019-02-10,donna.nelson@sunsetautos.com,555-654-2200,SE8P1V8BTWC1ZVZKY,Honda,Civic,2015,14428.28,2025-05-01,NC,Delivered
D014,E1028,Lisa Carter,Sales Associate,2022-08-08,lisa.carter@sunsetautos.com,555-220-6677,HL3BJ1EH49BHBR4AE,For,Fusion,2019,$16614.69,2025-01-18,UT,sold
D002,E100,Emily Davis,General Manger,2020-11-31,emily.davis@sunsetautos.com,555-999-1122,8DFU6J19JGGY42W4B,Ford,Mustang,2017,28350.35,2024-08-31,WA,Pending
D010,E1020,Nancy Wright,General Manager,2014-07-17,nancy.wrightsunsetautos.com,555-888-4321,6VMZCD8ZG46U37N0H,Acura,ILX,2017,16709.39,2025-07-16,CO,In Transit
D007,1014,Barbara Lee,Sales Associate,2024-02-29,barbara.lee@sunsetautos.com,555-901-1002,MZKCFND1T4HK18HF3,Nissan,Sentra,2020,18503.75,2024-03-08,NC,pending
D012,E1024,Donna Nelson,General Manager,2019-02-10,donna.nelson@sunsetautos.com,555-654-2200,YYM4LDJU8T79HHML2,Chevrolet,Silverado,2015,33229.02,2024-03-24,WA,Sold
D002,E100,Emily Davis,General Manger,2020-11-31,emily.davis@sunsetautos.com,555-999-1122,50DXX787F6WPEJWPW,Foord,Explorer,2017,31894.13,2023/04/30,North Carolina,Sold 
D005,E1009,Robert Thomas,Sales Associate,2021-02-28,robert.thomas@sunsetautos.com,555-411-8890,Z3MTNNG316AXXB2UR,Crysler,Pacifica,2020,27748.10,11-09-2024,Colorado,Sold
D001,e1001,John Miller,Sale Associate,2022-03-14,john.miller@sunsetautos.com,555-213-7788,E93HPKS05XPW9EGFX,Ford,Mustang,2022,$34109.48,2022-03-15,Utah,sold
D015,E1030,Mary Campbell,Sales Associate,2022-12-12,mary.campbell@sunsetautos.com,555-678-9901,HRYT1LKSVA8F5SVRU,Toyota,Camry,2021,25043,2025-11-26,TX,In Progress
D007,E1013,Kevin Martin,Sales consultant,2016-01-11,kevin.martin@sunsetautos.com,555-321-9090,G2NYJETFMALLVG8Y,For,F-150,2021,-43530.52,2024-11-11,NC,pending
D011,E1022,Betty Green,Sales Advisor,2022-04-21,betty.green@sunsetautos.com,555 778 9900,EY4XH5G07LDYMWMLF,Tesla,Model Y,2020,45240.49,2025-09-04,ZZ,Sold
D010,E1019,Paul King,Sales Associate,2019-11-05,paul.king@sunsetautos.com,555-119-8877,NHVL3XKAHLBG5WCKD,Chevrolet,Tahoe,2016,37390,2024-04-10,VA,In Progress
D008,E1015,Steven Perez,Internet Sales,2022-10-05,steven.perez@sunsetautos.com,555-812-0000,XG3WUHXNKHBGGNDXJ,Toyta,RAV4,2020,30590,2023/10/18,NY,IN PROGRESS
D002,E100,Emily Davis,General Manger,2020-11-31,emily.davis@sunsetautos.com,555-999-1122,AJXSTLS45C571BWJN,Hnda,Civic,2017,$17111.28,2024/09/19,TX,Pending
D015,E1029,Anthony Phillips,Internet Sales,2023-06-01,anthony.phillips@sunsetautos.com,555-789-1111,YMVDBSPC0EB8KV6JZ,Hundai,Tucson,2018,21495.24,2024-04-03,CA,Sold
D009,E1018,Karen Young,Sales Consultant,2015-03-22,karen.young@sunsetautos.com,555-222-3344,MRGL9N1NL64B7CUMR,Honda,Accord,2022,31726.74,2025-10-08,NC,soldd
D004,E1007,Chris Taylor,Sales associate,2023/01/10,chris.taylor@sunsetautos.com,555-870-1234,DZA7A870AWV2NZ619,Chrysler,300,2020,25419,2025-02-03,FL,Sold
D015,E1029,Anthony Phillips,Internet Sales,2023-06-01,anthony.phillips@sunsetautos.com,555-789-1111,NCXEZVG3PZHGB38WY,Toyota,RAV4,2020,27624,2023-11-30,FL,Sold 
D010,E1019,Paul King,Sales Associate,2019-11-05,paul.king@sunsetautos.com,555-119-8877,896CNMPHJF5ERZW5X,BMW,X3,2021,$39070.37,2025-02-06,TX,Sold
D004,E1007,Chris Taylor,Sales associate,2023/01/10,chris.taylor@sunsetautos.com,555-870-1234,SD4YTBBSG9BS3W0FC,Chrysle,Pacifica,2017,27096.77,2022-07-10,WA,Sold
D006,E1012,Patricia Harris,Sales Mnager,2019-08-19,patricia.harris@sunsetautos.com,555-789-4561,7APJBUNW8TPPWWJGC,Foord,Fusion,2019,18271,2022-01-01,CA,delivered
D010,E1019,Paul King,Sales Associate,2019-11-05,paul.king@sunsetautos.com,555-119-8877,KJRZ46JF81E868475,Ford,F-150,2019,$38498.03,2025-03-16,Virginia,Pending
